TimeSteps,ResultPoints,Delay(ns),FieldStrength(uV/m),DopplerShift(Hz),AoD_Azimuth(0-360),AoA_Azimuth(0-360),AoD_Elevation(0-180),AoA_Elevation(0-180)
0,111,9.76067,5.91834e+06,0,239.036,59.0362,94.9011,85.0989,
0,111,31.4715,410925,5.37028,254.249,267.436,91.5184,88.4816,
0,111,32.6731,324147,5.9653,247.694,254.962,91.4625,88.5375,
0,111,36.3876,180016,5.30221,255.964,267.905,91.3132,88.6868,
0,112,9.59396,6.02119e+06,0,240.751,60.7512,94.9865,85.0135,
0,112,31.4913,410666,5.4361,254.249,265.732,91.5174,88.4826,
0,112,32.7641,323248,6.01021,247.694,253.379,91.4584,88.5415,
0,112,36.4039,179936,5.35672,255.964,266.511,91.3126,88.6874,
0,113,9.43609,6.12192e+06,0,242.526,62.5256,95.0701,84.9299,
0,113,31.5211,410278,5.49942,254.249,264.036,91.516,88.484,
0,113,32.8638,322267,6.05221,247.694,251.822,91.454,88.546,
0,113,36.4282,179816,5.4096,255.964,265.121,91.3117,88.6883,
0,114,9.28753,6.21984e+06,0,244.359,64.359,95.1514,84.8486,
0,114,31.5606,409764,5.5601,254.249,262.349,91.5141,88.4859,
0,114,32.9721,321209,6.09134,247.694,250.292,91.4492,88.5508,
0,114,36.4606,179656,5.46077,255.964,263.737,91.3106,88.6894,
0,115,9.14872,6.31421e+06,0,246.251,66.2505,95.2298,84.7702,
0,115,31.6098,409126,5.61803,254.249,260.676,91.5117,88.4883,
0,115,33.0886,320077,6.12764,247.694,248.791,91.4441,88.5559,
0,115,36.5009,179457,5.51016,255.964,262.36,91.3091,88.6909,
0,116,9.02012,6.40424e+06,0,248.199,68.1986,95.3046,84.6954,
0,116,31.6686,408367,5.67314,254.249,259.019,91.5089,88.4911,
0,116,33.2133,318876,6.16119,247.694,247.319,91.4387,88.5613,
0,116,36.5492,179220,5.55772,255.964,260.991,91.3074,88.6926,
0,117,8.90216,6.4891e+06,0,250.201,70.2011,95.3751,84.6249,
0,117,31.7368,407489,5.72537,254.249,257.381,91.5057,88.4943,
0,117,33.3457,317609,6.19206,247.694,245.879,91.433,88.567,
0,117,36.6053,178945,5.60341,255.964,259.634,91.3054,88.6946,
0,118,8.79528,6.56794e+06,0,252.255,72.2553,95.4406,84.5594,
0,118,31.8142,406498,5.77467,254.249,255.763,91.502,88.498,
0,118,33.4857,316281,6.22036,247.694,244.47,91.427,88.573,
0,118,36.6692,178634,5.64718,255.964,258.288,91.3031,88.6969,
0,119,8.69989,6.63996e+06,0,254.358,74.3578,95.5004,84.4996,
0,119,31.9008,405395,5.82105,254.249,254.168,91.4979,88.5021,
0,119,33.633,314896,6.24616,247.694,243.094,91.4208,88.5792,
0,119,36.7407,178286,5.68901,255.964,256.954,91.3006,88.6994,
0,120,8.61636,6.70434e+06,0,256.504,76.5043,95.5539,84.4461,
0,120,31.9961,404187,5.8645,254.249,252.597,91.4935,88.5065,
0,120,33.7874,313457,6.26959,247.694,241.75,91.4143,88.5857,
0,120,36.8197,177904,5.72889,255.964,255.635,91.2978,88.7022,
0,121,8.54504,6.76029e+06,0,258.69,78.6901,95.6004,84.3996,
0,121,32.1001,402877,5.90506,254.249,251.053,91.4886,88.5114,
0,121,33.9486,311969,6.29076,247.694,240.44,91.4075,88.5925,
0,121,36.9061,177487,5.76682,255.964,254.332,91.2947,88.7053,
0,122,8.48624,6.80713e+06,0,260.91,80.9097,95.6393,84.3607,
0,122,32.2126,401471,5.94277,254.249,249.538,91.4834,88.5166,
0,122,34.1164,310435,6.30977,247.694,239.162,91.4006,88.5994,
0,122,36.9998,177038,5.80279,255.964,253.045,91.2915,88.7085,
0,123,8.44023,6.84425e+06,0,263.157,83.1572,95.6702,84.3298,
0,123,32.3332,399973,5.97768,254.249,248.051,91.4779,88.5221,
0,123,34.2904,308859,6.32675,247.694,237.918,91.3935,88.6065,
0,123,37.1006,176557,5.83682,255.964,251.775,91.2879,88.7121,
0,124,8.4072,6.87112e+06,0,265.426,85.4261,95.6925,84.3075,
0,124,32.4618,398389,6.00988,254.249,246.595,91.472,88.528,
0,124,34.4705,307245,6.3418,247.694,236.706,91.3862,88.6138,
0,124,37.2083,176046,5.86893,255.964,250.523,91.2842,88.7158,
0,125,8.38733,6.8874e+06,0,267.709,87.7094,95.7061,84.2939,
0,125,32.598,396724,6.03946,254.249,245.171,91.4659,88.5341,
0,125,34.6564,305597,6.35504,247.694,235.528,91.3788,88.6212,
0,125,37.3229,175505,5.89915,255.964,249.291,91.2803,88.7197,
0,126,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
0,126,32.7417,394982,6.06649,254.249,243.778,91.4594,88.5406,
0,126,34.8479,303918,6.3666,247.694,234.382,91.3712,88.6288,
0,126,37.4441,174937,5.92751,255.964,248.078,91.2761,88.7239,
0,127,8.38733,6.8874e+06,0,272.291,92.2906,95.7061,84.2939,
0,127,32.8926,393170,6.0911,254.249,242.418,91.4528,88.5473,
0,127,35.0448,302211,6.37657,247.694,233.267,91.3635,88.6365,
0,127,37.5719,174342,5.95406,255.964,246.886,91.2718,88.7282,
0,128,8.4072,6.87112e+06,0,274.574,94.5739,95.6925,84.3075,
0,128,33.0504,391293,6.11338,254.249,241.091,91.4458,88.5542,
0,128,35.2467,300479,6.38506,247.694,232.184,91.3557,88.6443,
0,128,37.7059,173722,5.97884,255.964,245.714,91.2673,88.7327,
0,129,8.44023,6.84425e+06,0,276.843,96.8428,95.6702,84.3298,
0,129,33.2149,389355,6.13346,254.249,239.797,91.4386,88.5614,
0,129,35.4536,298726,6.39218,247.694,231.132,91.3478,88.6522,
0,129,37.8461,173079,6.0019,255.964,244.564,91.2626,88.7374,
0,130,8.48624,6.80713e+06,0,279.09,99.0903,95.6393,84.3607,
0,130,33.3859,387362,6.15144,254.249,238.536,91.4313,88.5687,
0,130,35.6652,296954,6.39803,247.694,230.11,91.3398,88.6602,
0,130,37.9923,172413,6.0233,255.964,243.435,91.2577,88.7423,
0,131,8.54504,6.76029e+06,0,281.31,101.31,95.6004,84.3996,
0,131,33.563,385318,6.16744,254.249,237.308,91.4237,88.5763,
0,131,35.8813,295165,6.40269,247.694,229.118,91.3317,88.6683,
0,131,38.1443,171726,6.0431,255.964,242.328,91.2527,88.7473,
0,132,8.61636,6.70434e+06,0,283.496,103.496,95.5539,84.4461,
0,132,33.746,383228,6.18157,254.249,236.113,91.416,88.584,
0,132,36.1017,293364,6.40627,247.694,228.155,91.3236,88.6764,
0,132,38.302,171019,6.06135,255.964,241.243,91.2475,88.7525,
0,133,8.69989,6.63996e+06,0,285.642,105.642,95.5004,84.4996,
0,133,33.9347,381097,6.19396,254.249,234.951,91.4081,88.5919,
0,133,36.3261,291550,6.40884,247.694,227.22,91.3154,88.6846,
0,133,38.4652,170293,6.07811,255.964,240.18,91.2422,88.7578,
0,134,8.79528,6.56794e+06,0,287.745,107.745,95.4406,84.5594,
0,134,34.1289,378928,6.20471,254.249,233.82,91.4001,88.5999,
0,134,36.5546,289729,6.41049,247.694,226.312,91.3072,88.6928,
0,134,38.6336,169551,6.09346,255.964,239.139,91.2368,88.7632,
0,135,8.90216,6.4891e+06,0,289.799,109.799,95.3751,84.6249,
0,135,34.3284,376727,6.21393,254.249,232.722,91.392,88.608,
0,135,36.7868,287900,6.41129,247.694,225.431,91.2989,88.7011,
0,135,38.8072,168792,6.10744,255.964,238.12,91.2313,88.7687,
0,136,9.02012,6.40424e+06,0,291.801,111.801,95.3046,84.6954,
0,136,34.5328,374497,6.22172,254.249,231.654,91.3837,88.6163,
0,136,37.0226,286066,6.41132,247.694,224.576,91.2907,88.7093,
0,136,38.9858,168019,6.12013,255.964,237.124,91.2257,88.7743,
0,137,9.14872,6.31421e+06,0,293.75,113.749,95.2298,84.7702,
0,137,34.7421,372241,6.22819,254.249,230.618,91.3754,88.6246,
0,137,37.2618,284229,6.41063,247.694,223.746,91.2824,88.7176,
0,137,39.1692,167232,6.13159,255.964,236.149,91.2199,88.7801,
0,138,9.28753,6.21984e+06,0,295.641,115.641,95.1514,84.8486,
0,138,34.9559,369964,6.23344,254.249,229.611,91.367,88.633,
0,138,37.5044,282391,6.4093,247.694,222.94,91.2741,88.7259,
0,138,39.3573,166433,6.14187,255.964,235.196,91.2141,88.7859,
0,139,9.43609,6.12192e+06,0,297.474,117.474,95.0701,84.9299,
0,139,35.1742,367668,6.23755,254.249,228.633,91.3585,88.6415,
0,139,37.75,280554,6.40737,247.694,222.158,91.2658,88.7342,
0,139,39.5499,165623,6.15105,255.964,234.265,91.2082,88.7918,
0,140,9.59396,6.02119e+06,0,299.249,119.249,94.9865,85.0135,
0,140,35.3966,365357,6.24062,254.249,227.684,91.35,88.65,
0,140,37.9987,278717,6.40491,247.694,221.399,91.2575,88.7425,
0,140,39.7468,164802,6.15918,255.964,233.354,91.2022,88.7978,
0,141,9.76067,5.91834e+06,0,300.964,120.964,94.9011,85.0989,
0,141,35.6231,363035,6.24272,254.249,226.762,91.3414,88.6586,
0,141,38.2503,276884,6.40196,247.694,220.662,91.2492,88.7508,
0,141,39.9479,163972,6.16631,255.964,232.465,91.1961,88.8039,
0,142,9.93579,5.81403e+06,0,302.619,122.619,94.8145,85.1855,
0,142,35.8534,360702,6.24394,254.249,225.868,91.3328,88.6673,
0,142,38.5046,275056,6.39857,247.694,219.946,91.241,88.759,
0,142,40.1531,163135,6.17251,255.964,231.597,91.19,88.81,
0,143,10.1189,5.70884e+06,0,304.216,124.216,94.7272,85.2728,
0,143,36.0874,358363,6.24434,254.249,225,91.3241,88.6759,
0,143,38.7616,273232,6.39478,247.694,219.251,91.2327,88.7673,
0,143,40.3622,162289,6.17783,255.964,230.749,91.1839,88.8161,
0,144,10.3095,5.60327e+06,0,305.754,125.754,94.6396,85.3604,
0,144,36.325,356020,6.244,254.249,224.157,91.3155,88.6845,
0,144,39.0211,271415,6.39064,247.694,218.577,91.2245,88.7755,
0,144,40.5751,161438,6.18233,255.964,229.921,91.1776,88.8224,
0,145,10.5073,5.49781e+06,0,307.235,127.235,94.5521,85.4479,
0,145,36.5659,353674,6.24298,254.249,223.34,91.3068,88.6932,
0,145,39.283,269605,6.38617,247.694,217.921,91.2164,88.7836,
0,145,40.7916,160581,6.18605,255.964,229.112,91.1714,88.8286,
0,146,10.7118,5.39285e+06,0,308.66,128.66,94.465,85.535,
0,146,36.81,351329,6.24135,254.249,222.546,91.2981,88.7019,
0,146,39.5472,267804,6.38142,247.694,217.284,91.2083,88.7917,
0,146,41.0116,159720,6.18904,255.964,228.323,91.1651,88.8349,
0,147,10.9226,5.28874e+06,0,310.03,130.03,94.3786,85.6214,
0,147,37.0572,348985,6.23915,254.249,221.775,91.2895,88.7105,
0,147,39.8136,266012,6.37641,247.694,216.666,91.2002,88.7998,
0,147,41.235,158854,6.19135,255.964,227.553,91.1588,88.8412,
0,148,11.1395,5.18578e+06,0,311.348,131.348,94.2932,85.7068,
0,148,37.3074,346645,6.23643,254.249,221.027,91.2808,88.7192,
0,148,40.0822,264230,6.37117,247.694,216.064,91.1921,88.8079,
0,148,41.4617,157986,6.19303,255.964,226.801,91.1525,88.8475,
0,149,11.362,5.08422e+06,0,312.614,132.614,94.209,85.791,
0,149,37.5603,344311,6.23326,254.249,220.301,91.2722,88.7278,
0,149,40.3528,262458,6.36574,247.694,215.48,91.1841,88.8159,
0,149,41.6916,157115,6.19411,255.964,226.068,91.1461,88.8539,
0,150,11.5899,4.98427e+06,0,313.831,133.831,94.1261,85.8739,
0,150,37.816,341983,6.22967,254.249,219.596,91.2636,88.7364,
0,150,40.6253,260697,6.36012,247.694,214.912,91.1762,88.8238,
0,150,41.9245,156242,6.19464,255.964,225.352,91.1397,88.8603,
0,151,11.8227,4.8861e+06,0,315,135,94.0447,85.9553,
0,151,38.0742,339663,6.2257,254.249,218.911,91.255,88.745,
0,151,40.8997,258948,6.35436,247.694,214.359,91.1683,88.8317,
0,151,42.1603,155368,6.19466,255.964,224.653,91.1334,88.8666,
0,152,11.5899,4.98427e+06,0,316.169,136.169,94.1261,85.8739,
0,152,38.2856,337788,6.23047,254.249,219.738,91.2481,88.7519,
0,152,41.0898,257750,6.36254,247.694,215.149,91.1629,88.8371,
0,152,42.3961,154504,6.19467,255.964,225.343,91.1271,88.8729,
0,153,11.362,5.08422e+06,0,317.386,137.386,94.209,85.791,
0,153,38.5006,335902,6.23446,254.249,220.544,91.2411,88.7589,
0,153,41.2836,256540,6.36996,247.694,215.923,91.1574,88.8426,
0,153,42.6347,153639,6.19422,255.964,226.017,91.1207,88.8793,
0,154,11.1395,5.18578e+06,0,318.652,138.652,94.2932,85.7068,
0,154,38.7191,334006,6.23773,254.249,221.332,91.2341,88.7659,
0,154,41.4811,255319,6.37666,247.694,216.682,91.1519,88.8481,
0,154,42.876,152774,6.19333,255.964,226.675,91.1144,88.8856,
0,155,10.9226,5.28874e+06,0,319.97,139.97,94.3786,85.6214,
0,155,38.941,332103,6.24031,254.249,222.101,91.2271,88.7729,
0,155,41.6821,254088,6.38266,247.694,217.427,91.1464,88.8536,
0,155,43.1199,151910,6.19204,255.964,227.317,91.1081,88.8919,
0,156,10.7118,5.39285e+06,0,321.34,141.34,94.465,85.535,
0,156,39.1662,330193,6.24225,254.249,222.852,91.22,88.78,
0,156,41.8864,252848,6.38801,247.694,218.157,91.1408,88.8592,
0,156,43.3663,151047,6.19038,255.964,227.944,91.1018,88.8982,
0,157,10.5073,5.49781e+06,0,322.765,142.765,94.5521,85.4479,
0,157,39.3946,328279,6.24359,254.249,223.586,91.2129,88.7871,
0,157,42.0941,251601,6.39273,247.694,218.873,91.1351,88.8649,
0,157,43.6151,150186,6.18838,255.964,228.556,91.0956,88.9045,
0,158,10.3095,5.60327e+06,0,324.246,144.246,94.6396,85.3604,
0,158,39.626,326362,6.24438,254.249,224.301,91.2058,88.7941,
0,158,42.305,250347,6.39685,247.694,219.575,91.1295,88.8705,
0,158,43.8663,149326,6.18605,255.964,229.154,91.0893,88.9107,
0,159,10.1189,5.70884e+06,0,325.784,145.784,94.7272,85.2728,
0,159,39.8604,324443,6.24464,254.249,225,91.1988,88.8012,
0,159,42.519,249086,6.40041,247.694,220.263,91.1238,88.8762,
0,159,44.1197,148468,6.18343,255.964,229.737,91.083,88.917,
0,160,9.93579,5.81403e+06,0,327.381,147.381,94.8145,85.1855,
0,160,40.0976,322523,6.24442,254.249,225.682,91.1917,88.8083,
0,160,42.736,247821,6.40343,247.694,220.937,91.1181,88.8819,
0,160,44.3752,147613,6.18054,255.964,230.307,91.0768,88.9232,
0,161,9.76067,5.91834e+06,0,329.036,149.036,94.9011,85.0989,
0,161,40.3376,320605,6.24375,254.249,226.348,91.1846,88.8154,
0,161,42.956,246552,6.40595,247.694,221.597,91.1124,88.8876,
0,161,44.6329,146761,6.1774,255.964,230.864,91.0706,88.9294,
0,162,9.59396,6.02119e+06,0,330.751,150.751,94.9865,85.0135,
0,162,40.5802,318688,6.24266,254.249,226.998,91.1775,88.8225,
0,162,43.1788,245280,6.40798,247.694,222.245,91.1066,88.8934,
0,162,44.8926,145912,6.17403,255.964,231.407,91.0644,88.9356,
0,163,9.43609,6.12192e+06,0,332.526,152.526,95.0701,84.9299,
0,163,40.8253,316774,6.24119,254.249,227.632,91.1704,88.8296,
0,163,43.4044,244005,6.40957,247.694,222.879,91.1009,88.8991,
0,163,45.1542,145066,6.17045,255.964,231.938,91.0582,88.9418,
0,164,9.28753,6.21984e+06,0,334.359,154.359,95.1514,84.8486,
0,164,41.0729,314865,6.23935,254.249,228.252,91.1634,88.8366,
0,164,43.6327,242729,6.41072,247.694,223.5,91.0951,88.9049,
0,164,45.4177,144225,6.16668,255.964,232.457,91.0521,88.9479,
0,165,9.14872,6.31421e+06,0,336.251,156.251,95.2298,84.7702,
0,165,41.3229,312960,6.23718,254.249,228.857,91.1563,88.8437,
0,165,43.8635,241451,6.41147,247.694,224.109,91.0893,88.9107,
0,165,45.6831,143387,6.16273,255.964,232.964,91.046,88.954,
0,166,9.02012,6.40424e+06,0,338.199,158.199,95.3046,84.6954,
0,166,41.5752,311061,6.23471,254.249,229.447,91.1493,88.8507,
0,166,44.0969,240174,6.41185,247.694,224.706,91.0836,88.9164,
0,166,45.9501,142554,6.15863,255.964,233.459,91.0399,88.9601,
0,167,8.90216,6.4891e+06,0,340.201,160.201,95.3751,84.6249,
0,167,41.8297,309168,6.23195,254.249,230.024,91.1423,88.8577,
0,167,44.3327,238896,6.41186,247.694,225.291,91.0778,88.9222,
0,167,46.2189,141725,6.15438,255.964,233.943,91.0338,88.9662,
0,168,8.79528,6.56794e+06,0,342.255,162.255,95.4406,84.5594,
0,168,42.0863,307283,6.22894,254.249,230.587,91.1354,88.8646,
0,168,44.5709,237619,6.41154,247.694,225.864,91.0721,88.9279,
0,168,46.4894,140900,6.15,255.964,234.416,91.0278,88.9722,
0,169,8.69989,6.63996e+06,0,344.358,164.358,95.5004,84.4996,
0,169,42.345,305406,6.22568,254.249,231.137,91.1284,88.8716,
0,169,44.8114,236344,6.41089,247.694,226.425,91.0663,88.9337,
0,169,46.7614,140080,6.1455,255.964,234.878,91.0218,88.9782,
0,170,8.61636,6.70434e+06,0,346.504,166.504,95.5539,84.4461,
0,170,42.6056,303538,6.22221,254.249,231.674,91.1215,88.8785,
0,170,45.0541,235071,6.40996,247.694,226.975,91.0606,88.9394,
0,170,47.0349,139266,6.1409,255.964,235.33,91.0159,88.9841,
0,171,8.54504,6.76029e+06,0,348.69,168.69,95.6004,84.3996,
0,171,42.8682,301678,6.21853,254.249,232.199,91.1146,88.8854,
0,171,45.299,233800,6.40874,247.694,227.514,91.0548,88.9452,
0,171,47.3099,138456,6.1362,255.964,235.771,91.01,88.99,
0,172,8.48624,6.80713e+06,0,350.91,170.91,95.6393,84.3607,
0,172,43.1326,299829,6.21468,254.249,232.712,91.1078,88.8922,
0,172,45.546,232532,6.40726,247.694,228.042,91.0491,88.9509,
0,172,47.5864,137652,6.13142,255.964,236.203,91.0041,88.9959,
0,173,8.44023,6.84425e+06,0,353.157,173.157,95.6702,84.3298,
0,173,43.3989,297990,6.21065,254.249,233.213,91.101,88.899,
0,173,45.795,231268,6.40554,247.694,228.559,91.0434,88.9566,
0,173,47.8642,136853,6.12657,255.964,236.626,90.9983,89.0017,
0,174,8.4072,6.87112e+06,0,355.426,175.426,95.6925,84.3075,
0,174,43.6668,296161,6.20648,254.249,233.702,91.0943,88.9058,
0,174,46.046,230007,6.40359,247.694,229.066,91.0377,88.9623,
0,174,48.1434,136059,6.12164,255.964,237.039,90.9925,89.0075,
0,175,8.38733,6.8874e+06,0,357.709,177.709,95.7061,84.2939,
0,175,43.9364,294344,6.20216,254.249,234.181,91.0875,88.9125,
0,175,46.2989,228751,6.40142,247.694,229.563,91.032,88.968,
0,175,48.4239,135271,6.11667,255.964,237.443,90.9867,89.0133,
0,176,8.38069,6.89286e+06,0,4.07111e-13,180,95.7106,84.2894,
0,176,44.2076,292538,6.19773,254.249,234.648,91.0809,88.9191,
0,176,46.5536,227499,6.39906,247.694,230.05,91.0264,88.9736,
0,176,48.7056,134489,6.11164,255.964,237.839,90.981,89.019,
0,177,8.38733,6.8874e+06,0,2.29061,182.291,95.7061,84.2939,
0,177,44.4804,290744,6.19318,254.249,235.105,91.0742,88.9258,
0,177,46.8102,226252,6.39651,247.694,230.528,91.0208,88.9792,
0,177,48.9886,133712,6.10657,255.964,238.226,90.9754,89.0246,
0,178,8.4072,6.87112e+06,0,4.57392,184.574,95.6925,84.3075,
0,178,44.7547,288962,6.18853,254.249,235.552,91.0676,88.9324,
0,178,47.0685,225010,6.39379,247.694,230.995,91.0152,88.9848,
0,178,49.2727,132941,6.10147,255.964,238.605,90.9697,89.0303,
0,179,8.44023,6.84425e+06,0,6.84277,186.843,95.6702,84.3298,
0,179,45.0304,287193,6.18379,254.249,235.989,91.0611,88.9389,
0,179,47.3285,223774,6.3909,247.694,231.454,91.0096,88.9904,
0,179,49.5579,132176,6.09633,255.964,238.975,90.9642,89.0358,
0,180,8.48624,6.80713e+06,0,9.09028,189.09,95.6393,84.3607,
0,180,45.3076,285436,6.17897,254.249,236.416,91.0546,88.9454,
0,180,47.5902,222544,6.38787,247.694,231.904,91.004,88.996,
0,180,49.8443,131416,6.09118,255.964,239.338,90.9586,89.0414,
0,181,8.54504,6.76029e+06,0,11.3099,191.31,95.6004,84.3996,
0,181,45.5861,283692,6.17408,254.249,236.834,91.0482,88.9518,
0,181,47.8535,221320,6.3847,247.694,232.344,90.9985,89.0015,
0,181,50.1317,130663,6.086,255.964,239.693,90.9531,89.0469,
0,182,8.61636,6.70434e+06,0,13.4957,193.496,95.5539,84.4461,
0,182,45.8659,281961,6.16913,254.249,237.242,91.0418,88.9582,
0,182,48.1183,220102,6.3814,247.694,232.776,90.993,89.007,
0,182,50.4201,129915,6.08081,255.964,240.041,90.9477,89.0523,
0,183,8.69989,6.63996e+06,0,15.6422,195.642,95.5004,84.4996,
0,183,46.147,280244,6.16413,254.249,237.642,91.0354,88.9646,
0,183,48.3846,218890,6.37799,247.694,233.2,90.9875,89.0125,
0,183,50.7096,129174,6.07562,255.964,240.382,90.9423,89.0577,
0,184,8.79528,6.56794e+06,0,17.7447,197.745,95.4406,84.5594,
0,184,46.4294,278540,6.15908,254.249,238.033,91.0291,88.9709,
0,184,48.6524,217685,6.37446,247.694,233.616,90.9821,89.0179,
0,184,51,128438,6.07042,255.964,240.716,90.9369,89.0631,
0,185,8.90216,6.4891e+06,0,19.7989,199.799,95.3751,84.6249,
0,185,46.7129,276849,6.154,254.249,238.416,91.0229,88.9771,
0,185,48.9216,216488,6.37083,247.694,234.023,90.9767,89.0233,
0,185,51.2914,127709,6.06522,255.964,241.043,90.9316,89.0684,
0,186,9.02012,6.40424e+06,0,21.8014,201.801,95.3046,84.6954,
0,186,46.9976,275172,6.14888,254.249,238.791,91.0167,88.9833,
0,186,49.1921,215297,6.36711,247.694,234.423,90.9713,89.0287,
0,186,51.5836,126985,6.06003,255.964,241.363,90.9263,89.0737,
0,187,9.14872,6.31421e+06,0,23.7495,203.749,95.2298,84.7702,
0,187,47.2834,273509,6.14374,254.249,239.158,91.0105,88.9895,
0,187,49.4641,214113,6.36331,247.694,234.815,90.966,89.034,
0,187,51.8768,126268,6.05484,255.964,241.677,90.9211,89.0789,
0,188,9.28753,6.21984e+06,0,25.641,205.641,95.1514,84.8486,
0,188,47.5702,271859,6.13857,254.249,239.517,91.0044,88.9955,
0,188,49.7373,212937,6.35943,247.694,235.199,90.9607,89.0393,
0,188,52.1708,125556,6.04966,255.964,241.985,90.9159,89.0841,
0,189,9.43609,6.12192e+06,0,27.4744,207.474,95.0701,84.9299,
0,189,47.8582,270224,6.13339,254.249,239.868,90.9984,89.0016,
0,189,50.0118,211768,6.35548,247.694,235.577,90.9554,89.0446,
0,189,52.4657,124850,6.0445,255.964,242.286,90.9107,89.0893,
0,190,9.59396,6.02119e+06,0,29.2488,209.249,94.9865,85.0135,
0,190,48.1471,268602,6.1282,254.249,240.213,90.9924,89.0076,
0,190,50.2875,210607,6.35147,247.694,235.947,90.9502,89.0498,
0,190,52.7613,124151,6.03935,255.964,242.582,90.9056,89.0944,
0,191,9.76067,5.91834e+06,0,30.9638,210.964,94.9011,85.0989,
0,191,48.4371,266994,6.12301,254.249,240.55,90.9865,89.0135,
0,191,50.5644,209454,6.3474,247.694,236.31,90.945,89.055,
0,191,53.0578,123457,6.03422,255.964,242.872,90.9006,89.0994,
0,192,9.93579,5.81403e+06,0,32.6192,212.619,94.8145,85.1855,
0,192,48.728,265400,6.11781,254.249,240.88,90.9806,89.0194,
0,192,50.8425,208308,6.34327,247.694,236.666,90.9398,89.0602,
0,192,53.355,122769,6.02911,255.964,243.156,90.8955,89.1045,
0,193,10.1189,5.70884e+06,0,34.2157,214.216,94.7272,85.2728,
0,193,49.0198,263820,6.11262,254.249,241.204,90.9747,89.0253,
0,193,51.1217,207170,6.33911,247.694,237.016,90.9347,89.0653,
0,193,53.6529,122088,6.02403,255.964,243.435,90.8906,89.1094,
0,194,10.3095,5.60327e+06,0,35.7539,215.754,94.6396,85.3604,
0,194,49.3125,262254,6.10743,254.249,241.521,90.969,89.031,
0,194,51.402,206041,6.3349,247.694,237.36,90.9296,89.0704,
0,194,53.9516,121412,6.01897,255.964,243.708,90.8856,89.1144,
0,195,10.5073,5.49781e+06,0,37.2348,217.235,94.5521,85.4479,
0,195,49.6061,260702,6.10224,254.249,241.832,90.9632,89.0368,
0,195,51.6834,204919,6.33065,247.694,237.697,90.9245,89.0755,
0,195,54.251,120742,6.01393,255.964,243.977,90.8807,89.1192,
0,196,10.7118,5.39285e+06,0,38.6598,218.66,94.465,85.535,
0,196,49.9005,259164,6.09708,254.249,242.136,90.9575,89.0425,
0,196,51.9658,203805,6.32637,247.694,238.027,90.9195,89.0805,
0,196,54.551,120078,6.00892,255.964,244.24,90.8759,89.1241,
0,197,10.9226,5.28874e+06,0,40.0303,220.03,94.3786,85.6214,
0,197,50.1958,257639,6.09192,254.249,242.435,90.9519,89.0481,
0,197,52.2492,202700,6.32206,247.694,238.352,90.9145,89.0855,
0,197,54.8517,119419,6.00394,255.964,244.498,90.8711,89.1289,
0,198,11.1395,5.18578e+06,0,41.3478,221.348,94.2932,85.7068,
0,198,50.4918,256129,6.08678,254.249,242.728,90.9463,89.0537,
0,198,52.5337,201602,6.31773,247.694,238.671,90.9095,89.0905,
0,198,55.1531,118767,5.99899,255.964,244.752,90.8663,89.1337,
0,199,11.362,5.08422e+06,0,42.6141,222.614,94.209,85.791,
0,199,50.7887,254632,6.08167,254.249,243.015,90.9408,89.0592,
0,199,52.819,200513,6.31338,247.694,238.985,90.9046,89.0954,
0,199,55.4551,118120,5.99407,255.964,245.001,90.8616,89.1384,
0,200,11.5899,4.98427e+06,0,43.8309,223.831,94.1261,85.8739,
0,200,51.0862,253149,6.07657,254.249,243.296,90.9353,89.0647,
0,200,53.1053,199432,6.30902,247.694,239.292,90.8997,89.1003,
0,200,55.7576,117479,5.98919,255.964,245.245,90.8569,89.1431,
0,201,11.8227,4.8861e+06,0,45,225,94.0447,85.9553,
0,201,51.3845,251679,6.0715,254.249,243.572,90.9299,89.0701,
0,201,53.3925,198359,6.30464,247.694,239.594,90.8949,89.1051,
0,201,56.0608,116844,5.98434,255.964,245.485,90.8523,89.1477,
1,1,11.8227,4.8861e+06,0,45,225,94.0447,85.9553,
1,1,48.3712,267358,5.97855,256.728,244.603,90.9878,89.0122,
1,1,50.2537,214336,6.24874,249.579,240.379,90.9508,89.0492,
1,1,53.0913,120852,5.89079,258.275,246.536,90.9,89.1,
1,2,11.5899,4.98427e+06,0,46.1691,226.169,94.1261,85.8739,
